Date,CHFHUF,CHF ON,HUF ON,CHFHUF 3M,HUN 5Y USD CDS,CHF 3M Libor,CHF ON Libor,EMBI,TED spread,HUF 3Y overquote,HUF 5Y overquote,HUF 3Y HUF 5Y overquote,FX tender,Swap 3M spread,CHF OIS 3M,Swap tender,Swap 3M 5Y spread
3/30/2018,265.27,-0.95,-0.42,35,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/29/2018,265.27,-0.95,-0.42,34,80.735,-0.735,-0.783,325.97,61.17,1.041667347,0.480597015,0.745669566,0,0,-0.77,0,-0.001279358
3/28/2018,265.35,-0.95,-0.42,33,80.735,-0.736,-0.782,326.17,59.74,0,0,0,1,0,-0.77,1,-0.001241352
3/27/2018,266.405,-0.95,-0.42,27,80.735,-0.734,-0.788,326.55,54.27,0,0,0,0,0,-0.77,0,-0.001011635
3/26/2018,266.345,-0.95,-0.07,31,80.735,-0.734,-0.78,325.83,53.31,0,0,0,0,0,-0.77,0,-0.001161768
3/23/2018,267.345,-0.95,-0.07,33,80.735,-0.736,-0.78,329.42,57.61,0,0,0,0,0,-0.7725,0,-0.001232089
3/22/2018,267.265,-0.95,-0.43,32,80.735,-0.736,-0.782,324.07,59.04,0,0,0,0,0,-0.77,0,-0.00119511
3/21/2018,265.765,-0.95,-0.43,28,80.735,-0.737,-0.783,319.06,54.77,0,0,0,1,0,-0.77,1,-0.001051621
3/20/2018,265.98,-0.95,-0.43,32,80.735,-0.737,-0.782,319.62,46.07,0,0,0,0,0,-0.77,0,-0.001200881
3/19/2018,265.36,-0.95,-0.43,35,80.735,-0.74,-0.781,319.9,45.55,0,0,0,0,0,-0.772,0,-0.001316523
3/16/2018,266.215,-0.95,-0.58,45,80.735,-0.74,-0.782,315.98,43.27,0,0,0,0,0,-0.77,0,-0.001687236
3/15/2018,266.215,-0.95,-0.51,44,80.735,-0.742,-0.782,317.94,45.16,0,0,0,0,0,-0.77,0,-0.001649733
3/14/2018,266.215,-0.95,-0.42,44,80.735,-0.742,-0.782,318.11,42.93,0.95956196,1.032835821,1.00544374,1,0,-0.77,1,-0.001649733
3/13/2018,266.605,-0.95,-0.4,39,80.735,-0.742,-0.782,316.5,42.66,0,0,0,0,0,-0.77,0,-0.001460125
3/12/2018,266.905,-0.95,-0.41,42,80.735,-0.742,-0.779,313.77,42.94,0,0,0,0,0,-0.77,0,-0.001570675
3/9/2018,266.355,-0.95,-0.36,37,80.735,-0.742,-0.779,310.57,42.95,0,0,0,0,0,-0.769,0,-0.001386547
3/8/2018,266.325,-0.95,-0.4,36,80.735,-0.742,-0.779,314.06,43.24,0,0,0,0,0,-0.77,0,-0.001349224
3/7/2018,266.45,-0.95,-0.32,39,80.735,-0.743,-0.779,313.62,40.29,0,0,0,1,0,-0.76,1,-0.00146097
3/6/2018,268.395,-0.95,-0.45,35,80.735,-0.743,-0.783,311.75,39.54,0,0,0,0,0,-0.775,0,-0.001301626
3/5/2018,270.98,-0.95,-0.4,38,80.735,-0.743,-0.787,313.07,38.04,0,0,0,0,0,-0.775,0,-0.001399713
3/2/2018,271.87,-0.95,-0.3,39,80.735,-0.745,-0.781,315.39,38.65,0,0,0,0,0,-0.76,0,-0.001431837
3/1/2018,271.385,-0.95,-0.3,39,80.735,-0.745,-0.781,318.18,41.89,0.660377358,1.253731343,0.991666667,0,0,-0.76,0,-0.001434396
2/28/2018,272.485,-0.95,-0.29,45,80.735,-0.745,-0.781,311.16,37.82,0,0,0,1,0,-0.76,1,-0.001648391
2/27/2018,273.505,-0.95,-0.13,43,80.11,-0.745,-0.782,305.71,35.94,0,0,0,0,0,-0.77,0,-0.001569255
2/26/2018,271.49,-0.95,-0.32,42,80.11,-0.745,-0.783,309.04,32.71,0,0,0,0,0,-0.76,0,-0.001544137
2/23/2018,272.265,-0.95,-0.4,37,80.11,-0.745,-0.782,312.72,31.75,0,0,0,0,0,-0.76,0,-0.001356439
2/22/2018,272.185,-0.95,-0.6,39,80.11,-0.745,-0.784,310.74,31.49,0,0,0,0,0,-0.76,0,-0.00143018
2/21/2018,270.92,-0.95,-0.45,35,80.11,-0.746,-0.784,306.55,28.58,0,0,0,1,0,-0.76,1,-0.001289485
2/20/2018,270.035,-0.95,-0.39,34,80.11,-0.746,-0.784,310.47,28.27,0,0,0,0,0,-0.76,0,-0.001256748
2/19/2018,269.865,-0.95,-0.1,31,80.11,-0.746,-0.784,309.625,30.71,0,0,0,0,0,-0.76,0,-0.00114658
2/16/2018,270.195,-0.95,-0.35,36,80.11,-0.746,-0.785,308.78,29.48,0,0,0,0,0,-0.76,0,-0.001329886
2/15/2018,269.845,-0.95,-0.25,36,80.11,-0.746,-0.786,314.35,28.21,0.178400471,1.154393939,0.733707195,0,0,-0.765,0,-0.001331611
2/14/2018,269.75,-0.95,-0.32,32,80.11,-0.746,-0.791,318.78,28.25,0,0,0,1,0,-0.76,1,-0.001184071
2/13/2018,270.06,-0.95,-0.57,32,80.11,-0.746,-0.79,321.52,26.61,0,0,0,0,0,-0.76,0,-0.001182712
2/12/2018,270.205,-0.95,-0.21,34,80.11,-0.745,-0.787,318.58,26.58,0,0,0,0,0,-0.76,0,-0.00125596
2/9/2018,271.43,-0.95,-0.44,39,80.11,-0.743,-0.786,322.07,26.55,0,0,0,0,0,-0.76,0,-0.001434166
2/8/2018,271.075,-0.95,-0.23,34,80.11,-0.743,-0.784,306.89,28.39,0,0,0,0,0,-0.76,0,-0.001251936
2/7/2018,268.44,-0.95,-0.65,25,80.11,-0.745,-0.784,295.12,28.35,0,0,0,1,0,-0.76,1,-0.000929572
2/6/2018,267.425,-0.95,-0.45,25,80.11,-0.747,-0.784,302.88,26.15,0,0,0,0,0,-0.76,0,-0.000933096
2/5/2018,267,-0.95,-0.61,24,80.11,-0.747,-0.786,306.53,34.59,0,0,0,0,0,-0.76,0,-0.000897198
2/2/2018,267.145,-0.95,-0.85,29,80.11,-0.747,-0.788,289.96,31.62,0,0,0,0,0,-0.76,0,-0.001083526
2/1/2018,266.715,-0.95,-0.48,33,80.11,-0.747,-0.788,288.53,30.89,0.632,0.441668108,0.528182652,0,0,-0.76,0,-0.001234965
1/31/2018,268.19,-0.95,-0.5,30,80.11,-0.745,-0.787,292.33,33.29,0,0,0,1,0,-0.76,1,-0.001116527
1/30/2018,268.31,-0.95,-0.5,33,85.65,-0.745,-0.789,294.36,32.33,0,0,0,0,0,-0.76,0,-0.00122763
1/29/2018,267.165,-0.95,-0.3,33,85.65,-0.743,-0.788,295.41,36.56,0,0,0,0,0,-0.76,0,-0.001232897
1/26/2018,266.32,-0.95,-0.25,33,85.65,-0.742,-0.788,292.94,35.54,0,0,0,0,0,-0.76,0,-0.001236812
1/25/2018,265.005,-0.95,-0.42,32,85.65,-0.742,-0.788,297.41,36.14,0,0,0,0,0,-0.76,0,-0.001205284
1/24/2018,263.665,-0.95,-0.22,31,85.65,-0.742,-0.787,296.85,32.8,0,0,0,1,0,-0.77,1,-0.001173553
1/23/2018,262.58,-0.95,-0.22,34,85.65,-0.742,-0.787,297.82,#N/A,0,0,0,0,0,-0.76,0,-0.001292442
1/22/2018,262.54,-0.95,-0.2,33,85.65,-0.742,-0.788,296.13,#N/A,0,0,0,0,0,-0.78,0,-0.00125462
1/19/2018,262.76,-0.95,-0.01,33,85.65,-0.742,-0.787,297.29,31.77,0,0,0,0,0,-0.78,0,-0.001253569
1/18/2018,262.71,-0.95,-0.58,34,85.65,-0.742,-0.787,295.01,32.54,1.423334949,0.466,1.040400816,0,0,-0.78,0,-0.001291802
1/17/2018,262.075,-0.95,-0.48,34,85.65,-0.739,-0.786,295.9,30.71,0,0,0,1,0,-0.78,1,-0.001294942
1/16/2018,262.42,-0.95,-0.4,31,85.65,-0.738,-0.784,297.76,31.21,0,0,0,0,0,-0.78,0,-0.001179133
1/15/2018,261.485,-0.95,-0.45,28,85.65,-0.738,-0.786,298.785,29.43,0,0,0,0,0,-0.78,0,-0.001068831
1/12/2018,261.73,-0.95,-0.6,32,85.65,-0.736,-0.786,299.81,28.45,0,0,0,0,0,-0.78,0,-0.001220384
1/11/2018,262.965,-0.95,-0.2,32,85.65,-0.736,-0.786,300.82,30.6,0,0,0,0,0,-0.78,0,-0.001214653
1/10/2018,264.66,-0.95,-0.63,32,85.65,-0.736,-0.786,301.83,30.5,0,0,0,1,0,-0.78,1,-0.001206874
1/9/2018,263.7,-0.95,-0.17,31,85.65,-0.736,-0.786,297.63,28.77,0,0,0,0,0,-0.78,0,-0.001173415
1/8/2018,264.175,-0.95,-0.17,30,85.65,-0.736,-0.786,301.03,31.15,0,0,0,0,0,-0.78,0,-0.001133521
1/5/2018,262.88,-0.95,-0.51,33,85.65,-0.736,-0.78,300.42,31.03,0,0,0,0,0,-0.78,0,-0.001253016
1/4/2018,261.995,-0.95,-0.12,35,85.65,-0.736,-0.774,303.76,32.02,2.09733471,0.78,1.344571875,0,0,-0.78,0,-0.001333445
1/3/2018,262.895,-0.95,-0.12,35,85.65,-0.738,-0.774,306.03,30.72,0,0,0,1,0.044360801,-0.78,1,-0.001328874
1/2/2018,263.79,-0.95,-0.12,37,85.65,-0.744,-0.797,306.83,30.85,0,0,0,0,0,-0.78,0,-0.001400022
1/1/2018,265.09,-0.95,-0.37,33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/29/2017,265.09,-0.95,-0.15,33,85.65,-0.746,-0.8,310.98,31.86,0,0,0,0,0,-0.77,0,-0.001242539
12/28/2017,265.17,-0.95,-0.15,33,94.84,-0.746,-0.798,309.97,32.64,0,0,0,0,0,-0.78,0,-0.001242164
12/27/2017,264.47,-0.95,-0.05,40,94.84,-0.763,-0.874,311.89,26.89,0,0,0,1,0.044095591,-0.78,1,-0.001509574
12/26/2017,265.65,-0.95,-0.3,59,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/25/2017,265.65,-0.95,-0.3,59,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/22/2017,265.65,-0.95,-0.25,59,94.84,-0.756,-0.797,308.02,36.36,0,0,0,0,0,-0.79,0,-0.00221677
12/21/2017,265.94,-0.95,-0.55,41,94.84,-0.76,-0.79,307.64,33.95,0,0,0,0,0,-0.59,0,-0.001538772
12/20/2017,267.075,-0.95,-0.64,40,94.84,-0.756,-0.786,305.18,29.21,0,0,0,1,0.044344452,-0.58,1,-0.001494876
12/19/2017,268.575,-0.95,-0.72,23,94.84,-0.756,-0.784,306.47,29.66,0,0,0,0,0,-0.58,0,-0.000854753
12/18/2017,269.93,-0.95,-0.72,45,94.84,-0.759,-0.784,310.77,29.53,0,0,0,0,0,-0.59,0,-0.001663936
12/15/2017,269.3,-0.95,0.25,50,94.84,-0.758,-0.784,315.19,30.13,0,0,0,0,0,-0.59,0,-0.001853147
12/14/2017,269.825,-0.95,0.25,57,94.84,-0.755,-0.782,316.89,30.36,0,0,0,0,0,-0.59,0,-0.002108493
12/13/2017,269.84,-0.95,-0.25,50,94.84,-0.755,-0.78,317.27,29.93,0,0,0,1,0.045044853,-0.59,1,-0.001849452
12/12/2017,269.685,-0.95,0.15,36,94.84,-0.753,-0.78,314.35,25.87,0,0,0,0,0,-0.588,0,-0.001332378
12/11/2017,269.59,-0.95,-0.15,34,94.84,-0.755,-0.781,315.15,26.4,0,0,0,0,0,-0.59,0,-0.001258794
12/8/2017,268.505,-0.95,0.15,33,94.84,-0.757,-0.781,315.73,27.76,0,0,0,0,0,-0.59,0,-0.001226701
12/7/2017,269.015,-0.95,0.05,34,94.84,-0.755,-0.783,315.61,26.48,1.69416,0.622001622,1.21764543,0,0,-0.59,0,-0.001261484
12/6/2017,269.155,-0.95,-0.38,29,94.84,-0.756,-0.783,316.99,24.36,0,0,0,1,0,-0.59,1,-0.00107541
12/5/2017,269.07,-0.95,-0.15,28,94.84,-0.756,-0.787,315.21,23.11,0,0,0,0,0,-0.59,0,-0.001038655
12/4/2017,268.42,-0.95,-0.15,27,94.84,-0.755,-0.787,315.78,22.68,0,0,0,0,0,-0.59,0,-0.001003988
12/1/2017,269.2,-0.95,-0.05,23,94.84,-0.753,-0.79,317.05,23.61,0,0,0,0,0,-0.59,0,-0.000852775
11/30/2017,267.485,-0.95,-0.44,20,94.84,-0.752,-0.795,313.4,23.39,0,0,0,0,0,-0.59,0,-0.0007463
11/29/2017,267.47,-0.95,-0.42,22,94.545,-0.752,-0.794,315.07,20.92,0,0,0,1,0,-0.59,1,-0.000820976
11/28/2017,266.785,-0.95,-0.08,23,94.545,-0.752,-0.793,314.93,20.48,0,0,0,0,0,-0.59,0,-0.000860497
11/27/2017,266.315,-0.95,-0.08,32,94.545,-0.751,-0.782,316.77,20.58,0,0,0,0,0,-0.59,0,-0.001199329
11/24/2017,266.81,-0.95,-0.25,35,94.545,-0.751,-0.782,318.57,20.66,0,0,0,0,0,-0.59,0,-0.001309332
11/23/2017,268.665,-0.95,-0.15,39,94.545,-0.751,-0.786,319.77,19.33,1.516643333,0.919333973,1.217988703,0,0,-0.59,0,-0.001448896
11/22/2017,269.65,-0.95,-0.15,45,94.545,-0.751,-0.786,320.97,17.82,0,0,0,1,0.044615764,-0.59,1,-0.001665697
11/21/2017,269.175,-0.95,-0.34,47,94.545,-0.751,-0.792,320.25,19.53,0,0,0,0,0,-0.59,0,-0.001742798
11/20/2017,268.05,-0.95,-0.15,46,94.545,-0.751,-0.792,320.12,17.44,0,0,0,0,0,-0.59,0,-0.001712876
11/17/2017,267.4,-0.95,-0.15,43,94.545,-0.751,-0.784,320.79,18.22,0,0,0,0,0,-0.59,0,-0.001605059
11/16/2017,266.6,-0.95,-0.4,46,94.545,-0.751,-0.78,321.58,18.48,0,0,0,0,0,-0.59,0,-0.001722192
11/15/2017,267.92,-0.95,-0.4,45,94.545,-0.745,-0.78,327.54,19.13,0,0,0,1,0.044539362,-0.622,1,-0.001676478
11/14/2017,267.125,-0.95,-0.15,41,94.545,-0.742,-0.784,325.12,17.56,0,0,0,0,0,-0.617,0,-0.001532015
11/13/2017,268.255,-0.95,-0.1,43,94.545,-0.742,-0.784,321.87,18.78,0,0,0,0,0,-0.59,0,-0.001599979
11/10/2017,268.59,-0.95,-0.38,42,94.545,-0.741,-0.785,323.92,19.27,0,0,0,0,0,-0.614,0,-0.001560825
11/9/2017,269.565,-0.95,-0.37,39,94.545,-0.741,-0.786,329.79,19,0.561272727,1.983335819,1.223981446,0,0,-0.613,0,-0.001444095
11/8/2017,268.955,-0.95,-0.15,49,94.545,-0.741,-0.785,328.17,18.94,0,0,0,1,0.044641563,-0.612,1,-0.001818491
11/7/2017,268.98,-0.95,-0.15,43,94.545,-0.737,-0.784,328.57,20.51,0,0,0,0,0,-0.608,0,-0.001595686
11/6/2017,268.54,-0.95,-0.15,40,94.545,-0.737,-0.783,320.21,21.35,0,0,0,0,0,-0.611,0,-0.001486792
11/3/2017,267.6,-0.95,-0.33,40,94.545,-0.737,-0.786,316.7,22.27,0,0,0,0,0,-0.59,0,-0.001492014
11/2/2017,266.815,-0.95,0.1,35,94.545,-0.735,-0.787,305.94,23.23,0,0,0,1,0,-0.606,1,-0.00130936
11/1/2017,268.23,-0.95,-0.1,31,94.545,-0.735,-0.785,305.82,22.82,0,0,0,0,0,-0.602,0,-0.001153601
10/31/2017,268.23,-0.95,-0.1,32,94.545,-0.727,-0.786,306.68,25,0,0,0,0,0,-0.601,0,-0.001190838
10/30/2017,268.56,-0.95,-0.42,31,96.81,-0.726,-0.786,305.79,25.32,0,0,0,0,0,-0.58,0,-0.001152209
10/27/2017,268.27,-0.95,-0.25,29,96.81,-0.726,-0.785,305.53,28.73,0,0,0,0,0,-0.588,0,-0.001079038
10/26/2017,267.4,-0.95,-0.42,25,96.81,-0.726,-0.78,307.53,28,0.488,0.598,0.543,0,0,-0.6,0,-0.000933232
10/25/2017,265.22,-0.95,-0.38,26,96.81,-0.726,-0.78,304.33,26.63,0,0,0,1,0,-0.588,1,-0.000978539
10/24/2017,265.895,-0.95,-0.38,26,96.81,-0.726,-0.781,304.31,25.98,0,0,0,0,0,-0.588,0,-0.000976055
10/23/2017,265.93,-0.95,-0.4,27,96.81,-0.726,-0.781,306.19,27.19,0,0,0,0,0,-0.598,0,-0.001013462
10/20/2017,265.93,-0.95,-0.4,24,96.81,-0.726,-0.782,303.67,26.18,0,0,0,0,0,-0.588,0,-0.000900855
10/19/2017,265.95,-0.95,-0.42,24,96.81,-0.726,-0.782,304.6,27.98,0,0,0,0,0,-0.597,0,-0.000900787
10/18/2017,266.32,-0.95,-0.4,28,96.81,-0.726,-0.782,303.2,27.99,0,0,0,1,0,-0.59,1,-0.001049459
10/17/2017,267.525,-0.95,-0.4,27,96.81,-0.726,-0.785,307.17,27.46,0,0,0,0,0,-0.59,0,-0.00100742
10/16/2017,267.49,-0.95,-0.4,25,96.81,-0.726,-0.785,307.48,29.53,0,0,0,0,0,-0.595,0,-0.000932918
10/13/2017,267.175,-0.95,-0.4,25,96.81,-0.726,-0.784,309.62,28.6,0,0,0,0,0,-0.59,0,-0.000934018
10/12/2017,267.535,-0.95,-0.1,27,96.81,-0.726,-0.786,306.69,29.05,1.847619048,1.266666667,1.547126437,0,0,-0.594,0,-0.001007382
10/11/2017,268.04,-0.95,-0.37,33,96.81,-0.726,-0.786,307.1,28.23,0,0,0,1,0,-0.59,1,-0.001228925
10/10/2017,270.18,-0.95,-0.36,32,96.81,-0.726,-0.784,307.49,28.44,0,0,0,0,0,-0.59,0,-0.001182246
10/9/2017,270.98,-0.95,-0.15,29,96.81,-0.726,-0.783,306.36,29.68,0,0,0,0,0,-0.588,0,-0.001068247
10/6/2017,272.485,-0.95,-0.07,29,96.81,-0.726,-0.781,305.23,28.81,0,0,0,0,0,-0.59,0,-0.001062347
10/5/2017,272.22,-1.1,-0.07,28,96.81,-0.726,-0.782,303.54,28.89,0,0,0,0,0,-0.59,0,-0.001026713
10/4/2017,271.98,-1.1,-0.07,30,96.81,-0.726,-0.784,305,28.95,0,0,0,1,0,-0.592,1,-0.00110102
10/3/2017,272.94,-1.1,-0.05,29,96.81,-0.726,-0.787,306.01,29.42,0,0,0,0,0,-0.591,0,-0.001060576
10/2/2017,272.98,-1.05,-0.1,32,96.81,-0.726,-0.789,306.44,30,0,0,0,0,0,-0.59,0,-0.001170119
9/29/2017,271.205,-0.95,-0.1,26,96.81,-0.726,-0.789,307.63,29.34,0,0,0,0,0,-0.591,0,-0.000956944
9/28/2017,271.96,-0.89,0.1,23,93.12,-0.726,-0.797,313.6,29.05,0.280002133,0.868333333,0.700238905,0,0,-0.59,0,-0.000844178
9/27/2017,272.715,-0.89,0.4,29,93.12,-0.726,-0.833,314.24,27.69,0,0,0,1,0,-0.59,1,-0.001061451
9/26/2017,272.62,-0.89,0.4,27,93.12,-0.726,-0.79,314.69,28.37,0,0,0,0,0,-0.587,0,-0.000988592
9/25/2017,270.82,-0.89,0.17,28,93.12,-0.726,-0.783,316.72,28.39,0,0,0,0,0,-0.588,0,-0.001032021
9/22/2017,267.185,-0.89,-0.1,28,93.12,-0.726,-0.777,311.79,30.92,0,0,0,0,0,-0.59,0,-0.001046061
9/21/2017,267.59,-0.89,-0.1,24,93.12,-0.726,-0.777,313.11,30.17,0,0,0,0,0,-0.584,0,-0.000895267
9/20/2017,267.58,-0.89,-0.4,24,93.12,-0.726,-0.773,310.06,29.9,0,0,0,1,0,-0.582,1,-0.0008953
9/19/2017,266.97,-0.89,-0.09,25,93.12,-0.726,-0.771,310.35,29.43,0,0,0,0,0,-0.583,0,-0.000934735
9/18/2017,269.87,-0.89,-0.14,26,93.12,-0.726,-0.769,308.24,29.32,0,0,0,0,0,-0.584,0,-0.000961678
9/15/2017,269.11,-0.89,-0.25,26,93.12,-0.726,-0.771,309.94,29.74,0,0,0,0,0,-0.59,0,-0.000964394
9/14/2017,268.8,-0.89,-0.15,29,93.12,-0.726,-0.769,310.78,28.17,3.296666667,6.093822222,4.97496,0,0,-0.59,0,-0.001076911
9/13/2017,268.72,-0.89,-0.32,29,93.12,-0.726,-0.771,310.27,28.44,0,0,0,0,0,-0.59,0,-0.001077232
9/12/2017,267.94,-0.89,-0.16,27,93.12,-0.726,-0.771,312.68,29.25,0,0,0,0,0,-0.59,0,-0.001005859
9/11/2017,268.895,-0.89,-0.14,29,93.12,-0.726,-0.771,313.04,29.13,0,0,0,0,0,-0.588,0,-0.00107653
9/8/2017,269.07,-0.89,-0.06,43,93.12,-0.726,-0.772,317.87,27.36,0,0,0,0,0,-0.588,0,-0.001595197
9/7/2017,267.665,-0.89,-0.31,31,93.12,-0.726,-0.774,319.47,28.04,0,0,0,0,0,-0.619,0,-0.001156062
9/6/2017,268.735,-0.89,-0.14,31,93.12,-0.726,-0.774,318.26,27.02,0,0,0,1,0.061922623,-0.59,1,-0.001151459
9/5/2017,268.52,-0.89,-0.13,28,93.12,-0.726,-0.771,321.71,30.07,0,0,0,0,0,-0.59,0,-0.00104086
9/4/2017,268.475,-0.89,-0.17,28,93.12,-0.726,-0.777,319.21,31.38,0,0,0,0,0,-0.59,0,-0.001041035
9/1/2017,267.27,-0.89,-0.3,43,93.12,-0.726,-0.777,316.71,31.63,0,0,0,0,0,-0.59,0,-0.00160594
8/31/2017,267.775,-0.89,-0.3,37,93.12,-0.726,-0.779,321.02,33.07,0.5,2.075558289,1.445334638,0,0,-0.618,0,-0.001379249
8/30/2017,267.14,-0.89,-0.3,39,103.665,-0.726,-0.783,322.56,30.35,0,0,0,1,0.06243006,-0.59,1,-0.001457259
8/29/2017,268.14,-0.89,-0.3,40,103.665,-0.727,-0.791,325.23,29.15,0,0,0,0,0,-0.615,0,-0.001489047
8/28/2017,266.2,-0.89,-0.17,39,103.665,#N/A,#N/A,324.86,31.28,0,0,0,0,0,-0.59,0,#N/A
8/25/2017,267.86,-0.89,-0.06,41,103.665,-0.726,-0.783,322.12,31.42,0,0,0,0,0,-0.618,0,-0.001527872
8/24/2017,267.28,-0.89,-0.23,42,103.665,-0.726,-0.783,322.88,31.09,0,0,0,0,0,-0.59,0,-0.001568534
8/23/2017,265.485,-0.89,-0.3,43,103.665,-0.726,-0.781,328.93,32.36,0,0,0,1,0,-0.614,1,-0.001616737
8/22/2017,266.755,-0.89,-0.26,39,103.665,-0.726,-0.781,324.74,31.85,0,0,0,0,0,-0.59,0,-0.001459362
8/21/2017,267,-0.89,-0.13,40,103.665,-0.726,-0.781,327.48,32.59,0,0,0,0,0,-0.59,0,-0.001495408
8/18/2017,268.66,-0.89,-0.1,41,103.665,-0.726,-0.783,327.19,31.36,0,0,0,0,0,-0.59,0,-0.001523323
8/17/2017,268.3,-0.89,-0.24,40,103.665,-0.725,-0.781,328.52,32.16,0.966666667,1.551335601,1.317467903,0,0,-0.621,0,-0.001488166
8/16/2017,266.86,-0.89,-0.23,43,103.665,-0.725,-0.785,325.76,31.04,0,0,0,0,0,-0.624,0,-0.001608411
8/15/2017,266.595,-0.89,-0.08,41,103.665,-0.725,-0.778,324.42,29.64,0,0,0,0,0,-0.619,0,-0.001535126
8/14/2017,265.675,-0.89,-0.05,41,103.665,-0.725,-0.782,327.58,29.98,0,0,0,0,0,-0.618,0,-0.001540442
8/11/2017,268.68,-0.89,-0.08,41,103.665,-0.726,-0.782,333.8,27.75,0,0,0,0,0,-0.62,0,-0.001523209
8/10/2017,269.84,-0.89,-0.2,40,103.665,-0.726,-0.779,331.49,27.88,0,0,0,0,0,-0.617,0,-0.001479669
8/9/2017,269.415,-0.89,-0.21,43,103.665,-0.726,-0.779,325.59,26.87,0,0,0,1,0.049545626,-0.615,1,-0.001593154
8/8/2017,265.84,-0.89,-0.16,35,103.665,-0.726,-0.775,318.65,25.92,0,0,0,0,0,-0.61,0,-0.001314192
8/7/2017,265.06,-0.89,-0.1,36,103.665,-0.726,-0.775,321.23,28.14,0,0,0,0,0,-0.61,0,-0.001355718
8/4/2017,266.59,-0.89,-0.15,36,103.665,-0.726,-0.774,321.36,24.19,0,0,0,0,0,-0.59,0,-0.001347937
8/3/2017,264.26,-0.9,-0.1,34,103.665,-0.726,-0.776,322.5,23.78,1.346666667,2.201452134,1.774059258,0,0,-0.605,0,-0.001284276
8/2/2017,264.37,-0.92,-0.3,35,103.665,-0.726,-0.779,324.01,24.7,0,0,0,1,0.048299033,-0.59,1,-0.001321499
8/1/2017,266.295,-0.89,-0.38,34,103.665,-0.726,-0.779,327.09,24.32,0,0,0,0,0,-0.59,0,-0.001274462
7/31/2017,267.04,-0.99,-0.25,33,103.665,-0.726,-0.774,324.24,24.31,0,0,0,0,0,-0.607,0,-0.001233527
7/28/2017,267.58,-0.89,-0.3,46,109.285,-0.726,-0.78,326.03,23.36,0,0,0,0,0,-0.603,0,-0.001715992
7/27/2017,271.295,-0.89,-0.42,37,109.285,-0.729,-0.787,321.97,21.59,0,0,0,0,0,-0.602,0,-0.001361343
7/26/2017,274.285,-0.85,-0.33,39,109.285,-0.729,-0.782,324.78,20.34,0,0,0,1,0,-0.602,1,-0.001419287
7/25/2017,276.015,-0.85,-0.3,39,109.285,-0.729,-0.782,324.4,15.98,0,0,0,0,0,-0.601,0,-0.001410392
7/24/2017,277.095,-0.85,-0.4,38,109.285,-0.729,-0.782,328.78,14.52,0,0,0,0,0,-0.59,0,-0.001368872
7/21/2017,276.075,-0.85,-0.4,38,109.285,-0.729,-0.782,325.52,15.35,0,0,0,0,0,-0.588,0,-0.001373929
7/20/2017,275.885,-0.95,-0.25,39,109.285,-0.729,-0.78,325.24,17.36,0,0.548500774,0.548500774,0,0,-0.59,0,-0.001411056
7/19/2017,278.665,-0.85,-0.3,45,109.285,-0.729,-0.783,324.56,22.42,0,0,0,0,0,-0.59,0,-0.001611899
7/18/2017,277.315,-0.89,-0.3,41,109.285,-0.729,-0.782,326.74,24.88,0,0,0,0,0,-0.59,0,-0.001475769
7/17/2017,277.735,-0.89,-0.3,42,109.285,-0.729,-0.776,325.83,26.67,0,0,0,0,0,-0.597,0,-0.001509477
7/14/2017,276.99,-0.85,-0.3,40,109.285,-0.729,-0.774,326.29,27.2,0,0,0,0,0,-0.59,0,-0.001441464
7/13/2017,278.235,-0.92,-0.3,41,109.285,-0.729,-0.77,326.28,27.22,0,0,0,0,0,-0.596,0,-0.001470889
7/12/2017,278.65,-0.85,-0.4,44,109.285,-0.726,-0.771,328.47,27.18,0,0,0,1,0,-0.593,1,-0.001576176
7/11/2017,278.425,-0.85,-0.3,43,109.285,-0.726,-0.775,331.28,27.23,0,0,0,0,0,-0.591,0,-0.001541598
7/10/2017,279.84,-0.9,-0.3,43,109.285,-0.726,-0.775,330.22,27.34,0,0,0,0,0,-0.59,0,-0.001533803
7/7/2017,280.59,-0.85,-0.32,43,109.285,-0.726,-0.775,334.1,27.76,0,0,0,0,0,-0.59,0,-0.001529704
7/6/2017,281.365,-0.9,-0.25,46,109.285,-0.726,-0.772,334.02,27.13,0.231580244,1.126829268,0.843333948,0,0,-0.59,0,-0.00163192
7/5/2017,282.31,-0.85,-0.3,48,109.285,-0.724,-0.766,330.74,26.02,0,0,0,1,0.049229356,-0.59,1,-0.001697181
7/4/2017,281.265,-0.85,-0.1,43,109.285,-0.729,-0.771,328.23,26.38,0,0,0,0,0,-0.59,0,-0.001526021
7/3/2017,282.17,-0.89,-0.15,45,109.285,-0.729,-0.771,325.72,27.78,0,0,0,0,0,-0.59,0,-0.001591877
6/30/2017,282.88,-0.85,-0.5,47,109.285,-0.73,-0.771,328.24,28.73,0,0,0,0,0,-0.587,0,-0.00165845
