,Swap 3M 5Y spread,dUSDHUF,dEURHUF,EMBI,HUN 5Y USD CDS,OIS 3M spread,EUR 3M REPO,Eurozone AAA,Volume AAA bond,HUF 3Y overquote,HUF 5Y overquote,HUF 3Y HUF 5Y overquote,Assets/lt f debt,ECB DEPOSIT ,TED spread,Swap tender,Deviza tender DUMMY,FX tender,Swap 3M spread EURHUF,Swap 3M spread HUFEUR,Swap 3M spread
9/1/2016,0.001709443,-0.002669747,0.000806959,365.91,134.29,-0.3505,-0.456,-0.000304686,94,0.340742727,0.931824329,0.707046581,13.70730485,0,51.1,0,0,0,0,0,0
9/2/2016,0.000111567,0.004649411,9.68E-05,360.27,134.29,-0.351,-0.457,-0.00279001,28,0,0,0,13.70730485,0,51.55,0,0,0,0,0,0
9/5/2016,-0.001167305,-0.000323677,-0.000290402,360.19,134.29,-0.351,-0.458,0.000698233,7010,0,0,0,13.70730485,0,50.87,0,0,0,0,0,0
9/6/2016,0.016739264,-0.010558767,-0.000839414,360.11,134.29,-0.352,-0.458,0.004613518,1,0,0,0,13.70730485,0,51,0,0,0,0,0,0
9/7/2016,0.025576755,-0.002438537,-0.003850951,354.37,134.29,-0.353,-0.459,0.001908811,200,0,0,0,13.70730485,0,50.29,0,0,0,0,0,0
9/8/2016,0.043834753,-0.001239745,0.000745458,348.2,134.29,-0.3485,-0.459,-0.005519473,87,0,0,0,13.70730485,0,50.45,0,0,0,0,0,0
9/9/2016,0.040239093,0.004986089,0.002556263,354.13,134.29,-0.348,-0.46,-0.005856916,208,0,0,0,13.70730485,0,51.64,0,0,0,0,0,0
9/12/2016,0.040855034,0.000254097,0.000323112,361.47,134.29,-0.347,-0.462,-0.001052632,39,0,0,0,13.70730485,0,49.55,0,0,0,0,0,0
9/13/2016,0.028929434,0.003405924,0.002097688,358.65,134.29,-0.3458,-0.462,-0.000921963,515,0,0,0,13.70730485,0,50.53,0,0,0,0,0,0
9/14/2016,0.029727951,-0.003115606,-0.000483692,368.74,134.29,-0.344,-0.462,0.001492276,161,0,0,0,13.70730485,0,53.43,0,0,0,0,0,0
9/15/2016,0.015642569,-0.0000726,-0.000516196,368.53,134.29,-0.345,-0.463,-0.001140952,1314,1.662969867,1.057782351,1.387884577,13.70730485,0,57.25,0,0,0,0,0,0
9/16/2016,0.012322321,0.002138651,-0.005825636,370.95,134.29,-0.345,-0.464,0.001667106,3749,0,0,0,13.70730485,0,57.81,0,0,0,0,0,0
9/19/2016,0.010471906,0.000615373,0.00226956,368.57,134.29,-0.346,-0.466,-0.00039459,68,0,0,0,13.70730485,0,58.17,0,0,0,0,0,0
9/20/2016,0.012602195,0.002421615,0.000323803,365.83,134.29,-0.348,-0.466,0.003152367,4102,0,0,0,13.70730485,0,57.67,0,0,0,0,0,0
9/21/2016,0.003998594,-0.005611179,-0.002009269,358.87,134.29,-0.348,-0.467,-0.001531159,430,0,0,0,13.70730485,0,66.04,0,0,0,0,0,0
9/22/2016,-0.019441367,-0.008824123,-0.007293123,351.9,134.29,-0.3475,-0.468,0.00689357,1158,0,0,0,13.70730485,0,68.93,0,0,0,0,0,0
9/23/2016,-0.030399883,-0.001832912,-0.000326829,356.68,134.29,-0.3485,-0.468,-0.000304407,152,0,0,0,13.70730485,0,68.55,0,0,0,0,0,0
9/26/2016,-0.043399178,0.001283391,0.003849798,365.99,134.29,-0.3508,-0.471,0.00191188,332,0,0,0,13.70730485,0,61.96,0,0,0,0,0,0
9/27/2016,-0.042334397,0.005627436,0.002211815,364.95,134.29,-0.3525,-0.471,0.002211479,294,0,0,0,13.70730485,0,59.51,0,0,0,0,0,0
9/28/2016,-0.030721812,-0.0000364,0.000194925,363.79,134.29,-0.3525,-0.472,0.000649505,104,0,0,0,13.70730485,0,56.38,0,0,0,0,0,0
9/29/2016,-0.031638126,0.00229312,0.002627781,363.18,134.29,-0.349,-0.473,-0.002383585,46,1.28067258,2.113787465,1.659361057,13.70730485,0,60.21,0,0,0,0,0,0
9/30/2016,-0.051252537,-0.002548236,-0.000453691,359.99,116.37,-0.35,-0.473,-0.000130177,74,0,0,0,15.75125664,355095,57.98,0,0,0,0,0,0
10/3/2016,-0.064897415,0.000364431,-0.002726478,355.82,116.37,-0.3498,-0.478,0,74,0,0,0,15.75125664,0,55.27,0,0,0,0,0,0
10/4/2016,-0.033734424,-0.000874859,-0.001431127,350.2,116.37,-0.3498,-0.479,-0.001954695,1395,0,0,0,15.75125664,0,53.87,0,0,0,0,0,0
10/5/2016,-0.01039467,-0.007614343,-0.007481617,350.76,116.37,-0.3485,-0.479,-0.006499619,46,0,0,0,15.75125664,0,54.74,0,0,0,0,0,0
10/6/2016,0.050497776,0.003301786,-0.001608166,349.61,116.37,-0.349,-0.479,-0.001138503,33,0,0,0,15.75125664,0,55.11,0,0,0,0,0,0
10/7/2016,0.060731073,-0.003926683,0.000558228,353.44,116.37,-0.348,-0.479,-0.001885759,0,0,0,0,15.75125664,0,56.07,0,0,0,0,0,0
10/10/2016,0.052302101,0.003926683,-0.001576976,353.93,116.37,-0.349,-0.48,-0.002241217,143,0,0,0,15.75125664,0,55.85,0,0,0,0,0,0
10/11/2016,0.045871119,0.010058027,0.002331731,354.42,116.37,-0.348,-0.48,0.002460674,65,0,0,0,15.75125664,0,52.74,0,0,0,0,0,0
10/12/2016,0.029329173,0.006649585,0.002391758,355.62,116.37,-0.35,-0.48,-0.003032769,39491,0,0,0,15.75125664,0,53.61,0,0,0,0,0,0
10/13/2016,0.027658385,-0.005236465,-0.0007857,358.62,116.37,-0.35,-0.481,0.002330337,118,3.077785329,1.60445139,2.408088382,15.75125664,0,58.58,0,0,0,0,0,0
10/14/2016,0.020751959,0.009872175,0.002257227,357.44,116.37,-0.35,-0.481,-0.001054574,68,0,0,0,15.75125664,0,59.25,0,0,0,0,0,0
10/17/2016,0.050100508,0,0.00257812,363.76,116.37,-0.351,-0.482,-0.000351772,25,0,0,0,15.75125664,0,57.83,0,0,0,0,0,0
10/18/2016,0.05040974,0.002041511,0.000293289,365.73,116.37,-0.352,-0.482,0.001406346,14537,0,0,0,15.75125664,0,55.14,0,0,0,0,0,0
10/19/2016,0.036048324,0.000858338,0.000130323,362.19,116.37,-0.353,-0.483,0.001053463,190,0,0,0,15.75125664,0,55.6,1,0,1,0,0,0
10/20/2016,0.026921636,0.00509905,0.001107059,357.06,116.37,-0.3535,-0.483,0.001972258,10,0,0,0,15.75125664,0,55.71,0,0,0,0,0,0
10/21/2016,0.023431862,0.008111838,0.003962331,356.88,116.37,-0.3525,-0.483,-0.000656987,33,0,0,0,15.75125664,0,55.71,0,0,0,0,0,0
10/24/2016,0.034582026,0.000176382,0,352.04,116.37,-0.353,-0.485,-0.001973555,73,0,0,0,15.75125664,0,56.91,0,0,0,0,0,0
10/25/2016,0.027168874,0.000528961,0.001198594,354.01,116.37,-0.352,-0.485,-0.000483018,1136,0,0,0,15.75125664,0,55.08,0,0,0,0,0,0
10/26/2016,-0.003484003,-0.000775905,0.000841397,356.84,116.37,-0.35,-0.486,-0.004313577,6192,0,0,0,15.75125664,0,57.08,1,0,1,0,0,0
10/27/2016,-4.75E-06,0.002009059,0.001034594,360.28,116.37,-0.352,-0.486,-0.006594257,226,3.40080176,2.025294051,2.884986885,15.75125664,0,59.81,0,0,0,0,0,0
10/28/2016,0.003554841,-0.007599224,0.000775244,363.83,116.37,-0.351,-0.487,0.001375547,2530,0,0,0,15.75125664,0,60.69,0,0,0,0,0,0
10/31/2016,-0.000966229,-0.003411881,-0.004141597,363.79,121,-0.35,-0.489,0.000177352,92,0,0,0,15.587834,387253,54.85,0,0,0,0,0,0
11/1/2016,0.008119706,-0.008078397,-0.001167921,368.25,121,-0.351,-0.49,-0.000532151,66,0,0,0,15.587834,0,53.49,0,0,0,0,0,0
11/2/2016,-0.012041589,-0.003055303,0.000616573,372.83,121,-0.349,-0.49,0.003188665,53,0,0,0,15.587834,0,51.45,0,0,0,0,0,0
11/3/2016,-0.0006938,-0.005378395,-0.004617294,369.82,121,-0.35,-0.491,-0.001593062,77,0,0,0,15.587834,0,51.46,0,0,0,0,0,0
11/4/2016,0.01894834,-0.005443869,-0.002512687,373.39,121,-0.35,-0.491,0.002300275,506,0,0,0,15.587834,0,51.63,0,0,0,0,0,0
11/7/2016,0.025740327,0.006782146,-0.001864116,363.65,121,-0.349,-0.493,-0.001414928,0,0,0,0,15.587834,0,48.59,0,0,0,0,0,0
11/8/2016,0.023177525,0.00046978,-0.001146357,353.64,121,-0.349,-0.493,-0.002303536,220,0,0,0,15.587834,0,46.62,0,0,0,0,0,0
11/9/2016,0.016827692,0.011673354,0.001179091,353.72,121,-0.3488,-0.494,-0.000177415,491,0,0,0,15.587834,0,45.51,0,0,0,0,0,0
11/10/2016,0.021275114,0.008427466,0.007078001,373.74,121,-0.35,-0.494,-0.006988522,10923,1.51702449,1.260547872,1.404052771,15.587834,0,43.52,0,0,0,0,0,0
11/11/2016,0.033460535,0.009023996,0.005510192,390.34,121,-0.347,-0.495,-0.002638937,189,0,0,0,15.587834,0,43.88,0,0,0,0,0,0
11/14/2016,0.00952925,0.01556411,0.004515117,406.94,121,-0.349,-0.496,-0.001299662,53,0,0,0,15.587834,0,39.85,0,0,0,0,0,0
11/15/2016,-0.00150522,-0.00159054,-0.002964779,386.68,121,-0.348,-0.496,0.002239743,117,0,0,0,15.587834,0,41.89,0,0,0,0,0,0
11/16/2016,-0.022298768,0.003937149,0.000935499,387.53,121,-0.3474,-0.497,0.000357894,2314,0,0,0,15.587834,0,44.68,1,0,1,0,0,0
11/17/2016,0.020091851,0.005156954,-0.000903226,381.05,121,-0.3475,-0.497,0.001296292,95,0,0,0,15.587834,0,48.49,0,0,0,0,0,0
11/18/2016,2.03E-05,0.001815784,-0.001647261,385.68,121,-0.3485,-0.497,-0.000491499,391,0,0,0,15.587834,0,48.49,0,0,0,0,0,0
11/21/2016,0.003597143,-0.004666012,-0.000905534,384.6,121,-0.348,-0.499,0.000625503,1088,0,0,0,15.587834,0,46.81,0,0,0,0,0,0
11/22/2016,-0.012503062,-0.001238774,-0.00135984,383.74,121,-0.3485,-0.499,0.003344261,178,0,0,0,15.587834,0,44.26,0,0,0,0,0,0
11/23/2016,-0.002467506,0.01252326,0.005557185,384.76,121,-0.3488,-0.5,-0.003076308,102,0,0,0,15.587834,0,43.78,1,0,1,0,0,0
11/24/2016,0.003341345,0.000883693,0.000933932,385.515,121,-0.348,-0.5,0.00075881,88,3.316005755,2.907076983,3.150004931,15.587834,0,43.97,0,0,0,0,0,0
11/25/2016,0.006457398,-0.005860523,-0.002513941,386.27,121,-0.347,-0.501,0.000936559,507,0,0,0,15.587834,0,44.5,0,0,0,0,0,0
11/28/2016,-0.018974774,0.001673069,0.003864988,386.42,121,-0.3475,-0.502,0.003204418,69,0,0,0,15.587834,0,45.8,0,0,0,0,0,0
11/29/2016,0.002158908,-0.001570556,0.001894822,389.64,121,-0.3495,-0.502,-0.002090609,19,0,0,0,15.587834,0,45.36,0,0,0,0,0,0
11/30/2016,-0.010307279,0.009352696,0.003555132,387.6,138.26,-0.35,-0.503,-0.003836721,33,0,0,0,16.29174094,0,45.2,0,0,0,0,0,0
12/1/2016,-0.020928686,-0.002134907,0.004847876,389.42,138.26,-0.352,-0.504,-0.004659507,41,0,0,0,16.29174094,0,46.46,0,0,0,0,0,0
12/2/2016,-0.032801064,-0.003330052,-0.00273999,392.95,138.26,-0.3515,-0.505,0.004480696,37,0,0,0,16.29174094,0,48.46,0,0,0,0,0,0
12/5/2016,-0.008933559,-0.007756347,0.001147886,387.57,138.26,-0.3509,-0.506,-0.003403496,220,0,0,0,16.29174094,0,47.1,0,0,0,0,0,0
12/6/2016,-0.022435567,0.000308668,-0.003543556,381.34,138.26,-0.35,-0.507,-0.002425332,183,0,0,0,16.29174094,0,45.85,0,0,0,0,0,0
12/7/2016,-0.014414223,-0.001406928,0.001374219,376.57,138.26,-0.35,-0.507,0.001258314,100,0,0,0,16.29174094,0,45.85,0,0,0,0,0,0
12/8/2016,-0.022996916,0.016787659,0.003888699,374.11,138.26,-0.35,-0.508,-0.003283927,562,3.250002125,4.553333333,3.808572802,16.29174094,0,45.06,0,0,0,0,0,0
12/9/2016,-0.012247601,0.006697318,0.001589371,369.84,138.26,-0.3498,-0.508,4.51E-05,25,0,0,0,16.29174094,0,42.35,0,0,0,0,0,0
12/12/2016,-0.038792194,-0.008251845,-0.001271294,371.71,138.26,-0.348,-0.51,-0.003701534,891,0,0,0,16.29174094,0,43.59,0,0,0,0,0,0
12/13/2016,-0.04491043,-0.00023677,-0.001081872,369.11,138.26,-0.348,-0.51,0.003881747,43,0,0,0,16.29174094,0,42.53,0,0,0,0,0,0
12/14/2016,-0.04878523,0.008253791,-0.000254728,363.5,138.26,-0.348,-0.511,0.004001354,1293,0,0,0,16.29174094,0,43.74,0,0,0,0,0,0
12/15/2016,-0.066157979,0.006854266,-0.004596242,368.79,138.26,-0.3468,-0.511,-0.003325846,584,0,0,0,16.29174094,0,49.07,0,0,0,0,0,0
12/16/2016,-0.046271616,-0.003371108,-0.000319969,365.84,138.26,-0.346,-0.512,0.003505306,140,0,0,0,16.29174094,0,50.5,0,0,0,0,0,0
12/19/2016,-0.060422267,0.001269672,-0.003076926,368.36,138.26,-0.3465,-0.513,0.004922591,164,0,0,0,16.29174094,0,48.67,0,0,0,0,0,0
12/20/2016,-0.063202395,-0.000367371,-0.001702784,364.64,138.26,-0.3458,-0.513,-0.001787231,1034,0,0,0,16.29174094,0,47.34,0,0,0,0,0,0
12/21/2016,-0.070978499,-0.005056689,-0.00164127,362.78,138.26,-0.3453,-0.513,0.002322778,76,0,0,0,16.29174094,0,49,1,0,1,0,0,0
12/22/2016,-0.074557304,-0.000906877,0.000257632,363.52,138.26,-0.347,-0.514,-0.000803428,63,0,0,0,16.29174094,0,49.46,0,0,0,0,0,0
12/23/2016,-0.067340073,-0.005931735,-0.003839148,363.29,138.26,-0.3463,-0.516,0.002541977,71,0,0,0,16.29174094,0,48.95,0,0,0,0,0,0
12/27/2016,-0.089549701,-0.002572349,-0.002621658,359.27,138.26,-0.3475,-0.523,0.001557667,39,0,0,0,16.29174094,0,45.9,0,0,0,0,0,0
12/28/2016,-0.127382571,0.00658686,0.002136684,363.14,138.26,-0.347,-0.524,-0.000133419,2158,0,0,0,16.29174094,0,49.06,1,0,1,0,0,0
12/29/2016,-0.098996122,-0.003304896,0.00425972,364.62,138.26,-0.347,-0.526,0.001733064,182,0,0,0,16.29174094,0,55.64,0,0,0,0,0,0
12/30/2016,-0.093463395,-0.005691072,-0.003645459,365.38,124.23,-0.347,-0.53,-0.003068237,562,0,0,0,15.64067142,0,50.05,0,0,0,0,0,0
1/2/2017,-0.076121697,0.004981457,-0.000161611,364.225,124.23,-0.3463,-0.571,0.001023792,373,0,0,0,15.64067142,0,50.05,0,0,0,0,0,0
1/3/2017,-0.064773188,0.005057668,0,363.07,124.23,-0.348,-0.574,-0.005308365,227,0,0,0,15.64067142,0,47.59,0,0,0,0,0,0
1/4/2017,-0.056749325,-0.011943369,-0.003886519,357.77,124.23,-0.3475,-0.577,-0.001297917,242,0,0,0,15.64067142,0,48.23,0,0,0,0,0,0
1/5/2017,-0.055339022,-0.011571113,-0.000324559,356.55,124.23,-0.3488,-0.58,0.001297917,1901,0,1.146668098,1.146668098,15.64067142,0,49.16,0,0,0,0,0,0
1/6/2017,-0.05651241,0.005904988,-0.001331796,350.43,124.23,-0.349,-0.582,-0.003629443,2500,0,0,0,15.64067142,0,49.75,0,0,0,0,0,0
1/9/2017,-0.042529176,-0.0024333,0.001688806,356.3,124.23,-0.349,-0.587,0.001345774,93,0,0,0,15.64067142,0,50.72,0,0,0,0,0,0
1/10/2017,-0.033746394,0.00516797,0.003369079,357.93,124.23,-0.351,-0.587,4.48E-05,177,0,0,0,15.64067142,0,51.03,0,0,0,0,0,0
1/11/2017,-0.018055971,-0.006919495,-0.004245603,362.76,124.23,-0.3535,-0.587,0.00223884,1086,0,0,0,15.64067142,0,51.42,0,0,0,0,0,0
1/12/2017,-0.045329297,-0.004340494,-0.001625224,356.74,124.23,-0.352,-0.588,-0.00062637,308,0,0,0,15.64067142,0,51.42,0,0,0,0,0,0
1/13/2017,-0.04346371,-0.003354373,-0.000422991,352.87,124.23,-0.352,-0.588,-0.002823531,43,0,0,0,15.64067142,0,50.04,0,0,0,0,0,0
1/16/2017,-0.04150441,0.005423625,0.001235933,352.84,124.23,-0.353,-0.59,0.001255887,567,0,0,0,15.64067142,0,50.09,0,0,0,0,0,0
1/17/2017,-0.030374161,-0.011713063,-0.001040684,352.81,124.23,-0.354,-0.589,0.000940881,25,0,0,0,15.64067142,0,49.18,0,0,0,0,0,0
1/18/2017,-0.018592253,0.009229447,0.001365676,348.98,124.23,-0.3535,-0.59,-0.003004958,292,0,0,0,15.64067142,0,50.73,1,0,1,0,0,0
1/19/2017,-0.046755543,-0.000172703,0.003146952,352.06,124.23,-0.353,-0.59,-0.001438396,275,0,1.373809524,1.373809524,15.64067142,0,53.36,0,0,0,0,0,0
1/20/2017,-0.0201989,-0.001521071,0.001973951,352.74,124.23,-0.352,-0.59,-0.004101784,188,0,0,0,15.64067142,0,54.6,0,0,0,0,0,0
1/23/2017,-0.032068335,-0.002389984,0.003324246,355.47,124.23,-0.354,-0.592,0.004056801,100,0,0,0,15.64067142,0,54.05,0,0,0,0,0,0
1/24/2017,-0.005314322,0.003254512,0.000257732,349.25,124.23,-0.353,-0.591,-0.002657599,171,0,0,0,15.64067142,0,53.44,0,0,0,0,0,0
1/25/2017,-0.012088669,-0.003185157,-0.001579652,347.41,124.23,-0.353,-0.591,-0.003841205,354,0,0,0,15.64067142,0,54.5,0,0,0,0,0,0
1/26/2017,0.000952393,0.009525196,0.003606973,350.39,124.23,-0.353,-0.591,-0.00140459,235,0,0,0,15.64067142,0,54.16,0,0,0,0,0,0
1/27/2017,-0.005556824,-0.001374854,0.000289282,348.41,124.23,-0.353,-0.59,0.002128769,210,0,0,0,15.64067142,0,53.14,0,0,0,0,0,0
1/30/2017,-0.009651102,-0.002341599,-0.003025526,349.82,124.23,-0.353,-0.591,0.000904486,1297,0,0,0,15.64067142,0,52.13,0,0,0,0,0,0
1/31/2017,0.010260504,-0.01057074,-0.000967524,351.8,114.275,-0.352,-0.59,0.001445479,668,0,0,0,15.4411204,434439,52.19,0,0,0,0,0,0
2/1/2017,0.008929294,0.001044714,-0.001679262,348.18,114.275,-0.35,-0.59,-0.002847781,1480,0,0,0,15.4411204,0,52.19,0,0,0,0,0,0
2/2/2017,-0.009535672,0.00048716,-0.00058194,342.89,114.275,-0.3495,-0.59,0.003163701,3328,0,2.475558645,2.475558645,15.4411204,0,54.14,0,0,0,0,0,0
2/3/2017,-0.01286666,0,0.002648324,337.68,114.275,-0.348,-0.59,0.000180481,90,0,0,0,15.4411204,0,53.66,0,0,0,0,0,0
2/6/2017,-0.006789291,0.00270984,-0.000516196,340.74,114.275,-0.349,-0.591,0.002388303,280,0,0,0,15.4411204,0,52.57,0,0,0,0,0,0
2/7/2017,-0.008590775,0.003670873,-0.002714407,344.87,114.275,-0.3488,-0.59,0.000494972,137,0,0,0,15.4411204,0,50.01,0,0,0,0,0,0
2/8/2017,0.000101039,-0.001972285,-0.000485492,346.01,114.275,-0.348,-0.591,0.003906167,37,0,0,0,15.4411204,0,50.07,1,0,1,0,0,0
2/9/2017,0.007455523,0.002075982,-0.002041644,340.09,114.275,-0.348,-0.591,-4.48E-05,38,0,0,0,15.4411204,0,50.07,0,0,0,0,0,0
2/10/2017,0.01747846,0.001347081,-0.000356905,336.58,114.275,-0.3488,-0.591,-0.001390166,65,0,0,0,15.4411204,0,50.32,0,0,0,0,0,0
2/13/2017,0.017389269,0.004133518,0.000583961,332.92,114.275,-0.349,-0.593,-0.001886539,100,0,0,0,15.4411204,0,50.6,0,0,0,0,0,0
2/14/2017,0.019981818,0.000927692,-0.001135792,330.48,114.275,-0.349,-0.592,-0.001169643,526,0,0,0,15.4411204,0,49.92,0,0,0,0,0,0
2/15/2017,0.017094393,-0.001615426,0.000519379,333.01,114.275,-0.35,-0.592,-0.001216079,368,0,0,0,15.4411204,0,50.88,1,0,1,0,0,0
2/16/2017,0.01705782,-0.009087987,-0.002111659,337.19,114.275,-0.3498,-0.592,0.002430682,39,0,1.240002987,1.240002987,15.4411204,0,53.88,0,0,0,0,0,0
2/17/2017,0.030247229,0.008434201,0.002663204,340.18,114.275,-0.35,-0.592,0.003366175,1201,0,0,0,15.4411204,0,53.97,0,0,0,0,0,0
2/20/2017,0.034899815,-0.00110208,-0.001038455,338.51,114.275,-0.351,-0.593,0.000134412,63,0,0,0,15.4411204,0,53.75,0,0,0,0,0,0
2/21/2017,0.033207869,0.006320439,-0.000942033,336.84,114.275,-0.3515,-0.592,-0.000537755,386,0,0,0,15.4411204,0,52.55,0,0,0,0,0,0
2/22/2017,0.038841718,-0.001336326,0.000877093,333.6,114.275,-0.3525,-0.592,0.002730591,5146,0,0,0,15.4411204,0,54.13,1,0,1,0,0,0
2/23/2017,0.03747352,0.000719782,0.002950476,333.18,114.275,-0.353,-0.592,0.003213428,13,0,0,0,15.4411204,0,54.47,0,0,0,0,0,0
2/24/2017,0.04628963,0.000787739,-0.001101357,337.37,114.275,-0.353,-0.592,0.004978231,241,0,0,0,15.4411204,0,55.15,0,0,0,0,0,0
2/27/2017,0.047450755,-0.005458398,-0.003213819,333.28,114.275,-0.353,-0.592,-0.001819514,70,0,0,0,15.4411204,0,56.22,0,0,0,0,0,0
2/28/2017,0.022484335,0.002990361,0.001884096,333.9,114.075,-0.353,-0.591,-0.00088877,136,0,0,0,14.23647918,0,44.96,0,0,0,0,0,0
3/1/2017,0.005359034,0.000857648,-0.001786556,327.4,114.075,-0.353,-0.593,-0.00588578,21,0,0,0,14.23647918,0,47.34,0,0,0,0,0,0
3/2/2017,-0.002574608,0.010336626,0.006319802,326.44,114.075,-0.352,-0.593,-0.002283362,507,0,1.646673724,1.646673724,14.23647918,0,46.53,0,0,0,0,0,0
3/3/2017,0.006750587,-0.0128774,-0.001972674,325.6,114.075,-0.352,-0.594,-0.00282784,254,0,0,0,14.23647918,0,40.6,0,0,0,0,0,0
3/6/2017,0.001306637,0.007022862,0.003425436,324.23,114.075,-0.351,-0.593,0.000808771,482,0,0,0,14.23647918,0,40.54,0,0,0,0,0,0
3/7/2017,-0.007294225,0.002148375,0.000644995,321.65,114.075,-0.351,-0.593,0.001167071,263,0,0,0,14.23647918,0,35.96,0,0,0,0,0,0
3/8/2017,-0.018123064,0.005266121,0.002865193,327,114.075,-0.351,-0.593,-0.003010224,25,0,0,0,14.23647918,0,39.29,1,0,1,0,0,0
3/9/2017,-0.01454914,-0.001526019,0.001926969,332.39,114.075,-0.35,-0.593,-0.003064446,127,0,0,0,14.23647918,0,39.85,0,0,0,0,0,0
3/10/2017,-0.005634828,-0.004830763,0.004194355,332.05,114.075,-0.351,-0.594,-0.003617295,1831,0,0,0,14.23647918,0,37.98,0,0,0,0,0,0
3/13/2017,-0.008783337,-0.000682268,-0.002463252,329.91,114.075,-0.35,-0.592,0.001267542,3113,0,0,0,14.23647918,0,35.91,0,0,0,0,0,0
3/14/2017,-0.032222837,0.001432225,-0.003240246,337.27,114.075,-0.3499,-0.592,0.001672506,2,0,0,0,14.23647918,0,36.02,0,0,0,0,0,0
3/15/2017,-0.034283628,-0.016665048,-0.004508864,338.53,114.075,-0.3491,-0.592,0.002390889,20015,0,0,0,14.23647918,0,42.7,0,0,0,0,0,0
3/16/2017,-0.017000811,-0.00350567,-0.000645786,329.52,114.075,-0.35,-0.592,-0.002571565,42,0,2.416342444,2.416342444,14.23647918,0,42.05,1,0,1,0,0,0
3/17/2017,-0.011310684,-0.001287337,-0.003786228,328.63,114.075,-0.3488,-0.594,0.001173815,3853,0,0,0,14.23647918,0,42.56,0,0,0,0,0,0
3/20/2017,-0.011563929,-0.000522366,-0.000389143,329.21,114.075,-0.349,-0.591,-0.000361027,485,0,0,0,14.23647918,0,40.96,0,0,0,0,0,0
3/21/2017,-0.003814925,-0.00583418,0.000745724,330.54,114.075,-0.349,-0.591,-0.001174239,14054,0,0,0,14.23647918,0,40.96,0,0,0,0,0,0
3/22/2017,0.00025549,0.001470486,0.000226849,333.87,114.075,-0.348,-0.59,0.003428523,58,0,0,0,14.23647918,0,38.99,1,0,1,0,0,0
3/23/2017,0.017552456,0.002969383,0.001683557,330.4,114.075,-0.348,-0.589,-0.001938378,13,0,0,0,14.23647918,0,39.11,0,0,0,0,0,0
3/24/2017,0.015602337,0.002856249,0.004325378,329.07,114.075,-0.3475,-0.585,0.001082349,37,0,0,0,14.23647918,0,39.11,0,0,0,0,0,0
3/27/2017,0.032420147,-0.011228016,-0.005166802,330.03,114.075,-0.349,-0.582,-4.51E-05,121,0,0,0,14.23647918,0,41.04,0,0,0,0,0,0
3/28/2017,0.043177466,0.007429507,0.002651321,324.04,114.075,-0.3488,-0.581,0.000946138,430,0,0,0,14.23647918,0,37.48,0,0,0,0,0,0
3/29/2017,0.036776648,0.004424401,3.23E-05,328.66,114.075,-0.3496,-0.578,0.002518666,139,0,0,0,14.23647918,0,38.02,0,0,0,0,0,0
3/30/2017,0.023622809,0.005684591,-0.002715987,325.23,114.075,-0.35,-0.574,0.000583784,400,0,1.838636364,1.838636364,14.23647918,0,38.5,0,0,0,0,0,0
3/31/2017,0.005196257,0.001761202,-0.000226666,331.48,115.345,-0.351,-0.531,-8.98E-05,951,0,0,0,13.64221014,479212,39.6,0,0,0,0,0,0
4/3/2017,0.009889012,-0.002694861,-0.001296218,334.78,115.345,-0.3525,-0.541,0.0032274,47,0,0,0,13.64221014,0,36.73,0,0,0,0,0,0
4/4/2017,0.014846019,0.003867275,0.004303448,333.88,115.345,-0.353,-0.538,0.001788509,1215,0,0,0,13.64221014,0,36.25,0,0,0,0,0,0
4/5/2017,0.019342178,0.002993757,0.00212869,332.2,115.345,-0.353,-0.536,0.000223339,950,0,0,0,13.64221014,0,35.23,1,0,1,0,0.056749364,0.056749364
4/6/2017,0.009388989,0.002882044,0.001030463,331.62,115.345,-0.3525,-0.534,-0.000312688,557,0,0,0,13.64221014,0,35.29,0,0,0,0,0,0
4/7/2017,-0.002442503,0.003147023,-0.001997488,326.91,115.345,-0.3523,-0.531,0.002587901,19,0,0,0,13.64221014,0,34.27,0,0,0,0,0,0
4/10/2017,-0.013870843,0.002830689,0.003380503,330.4,115.345,-0.353,-0.531,0.001291443,973,0,0,0,13.64221014,0,35.51,0,0,0,0,0,0
4/11/2017,-0.007209536,0.001735373,0.002567972,334.99,115.345,-0.3555,-0.531,0.000711807,4751,0,0,0,13.64221014,0,34.8,0,0,0,0,0,0
4/12/2017,-0.007046941,-0.004361165,0.0012495,333.66,115.345,-0.36,-0.531,0.001155607,7145,0,0,0,13.64221014,0,34.23,1,0,1,0,0,0
4/13/2017,-0.020586621,0.006534636,0.001695539,334.6,115.345,-0.36,-0.531,0.001109903,834,3.17853746,2.453661906,2.792564137,13.64221014,0,35.59,0,0,0,0,0,0
4/18/2017,-0.012333585,-0.008551283,0.00245822,338.78,115.345,-0.3605,-0.535,0.00141888,86,0,0,0,13.64221014,0,35.58,0,0,0,0,0,0
4/19/2017,-0.016290802,0.001162632,-0.000701732,335.01,115.345,-0.363,-0.535,-0.002617628,45,0,0,0,13.64221014,0,35.36,1,0,1,0,0,0
4/20/2017,-0.016381249,-0.000752137,-0.000191467,333.41,115.345,-0.361,-0.536,-0.002535419,162,0,0,0,13.64221014,0,36.84,0,0,0,0,0,0
